image_id,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22
test_0007,0.099548,1155.254998,0.630405,0.540903,0.552321,0.568856,0.173866,0.365743,0.219682,0.161439,0.161918,0.815176,0.625968,0.630260,0.816709,0.655238,0.659780,0.414200,0.413208,0.433672,0.475536,0.469197,0.485573
test_0008,0.116455,1308.435595,0.363917,0.362154,0.347988,0.361091,0.273885,0.338824,0.276002,0.271592,0.282585,0.282514,0.284467,0.267257,0.141348,0.153158,0.131452,0.419050,0.409217,0.397661,0.612759,0.601775,0.595581
test_0009,0.155762,1277.393681,0.435510,0.450704,0.243603,0.422563,0.127861,0.398918,0.155786,0.145284,0.218825,0.387983,0.453474,0.262162,0.510027,0.559101,0.268073,0.415414,0.352992,0.201220,0.428617,0.437248,0.242956
test_0010,0.091919,2203.274506,0.512245,0.498226,0.482363,0.500583,0.192206,0.343136,0.191726,0.193295,0.193863,0.559628,0.555409,0.538797,0.641650,0.628462,0.609283,0.404105,0.382964,0.366222,0.443595,0.426070,0.415149
test_0011,0.261536,3268.078979,0.443127,0.434493,0.375181,0.430317,0.151911,0.353709,0.165636,0.152769,0.151153,0.432675,0.429783,0.364303,0.375383,0.402145,0.386150,0.494488,0.464976,0.371541,0.469963,0.441068,0.378732
test_0012,0.075134,406.609345,0.491255,0.460150,0.355427,0.457525,0.192898,0.375913,0.197070,0.195891,0.194135,0.469139,0.432027,0.348643,0.523256,0.492295,0.356322,0.420073,0.382518,0.282711,0.552552,0.533758,0.434033
test_0013,0.184448,4834.981325,0.673951,0.556827,0.449118,0.579629,0.278681,0.401186,0.278351,0.285347,0.282275,0.608821,0.472210,0.395875,0.696623,0.613870,0.482342,0.597226,0.450748,0.364933,0.793135,0.690479,0.553320
test_0014,0.058777,1291.561386,0.367868,0.346768,0.387213,0.357698,0.187414,0.351421,0.190522,0.187563,0.181110,0.385161,0.363097,0.404957,0.387309,0.370543,0.422870,0.370094,0.347908,0.380106,0.328905,0.305525,0.340920
test_0015,0.055786,1142.510156,0.669677,0.604001,0.541012,0.616462,0.112266,0.369031,0.115162,0.112072,0.123336,0.700476,0.647700,0.604518,0.608804,0.553080,0.486882,0.682224,0.605296,0.532018,0.687206,0.609926,0.540631
test_0016,0.041809,1084.913807,0.795861,0.814018,0.829647,0.810142,0.145429,0.340085,0.135196,0.147365,0.166783,0.852664,0.867296,0.879888,0.790711,0.797111,0.799794,0.782093,0.808381,0.833839,0.757976,0.783285,0.805066
test_0017,0.128174,1662.485516,0.535152,0.541311,0.551027,0.540563,0.211501,0.338575,0.195293,0.215276,0.264229,0.591620,0.643644,0.712168,0.561311,0.583846,0.603923,0.554383,0.532404,0.513146,0.433294,0.405349,0.374869
test_0018,0.077698,661.176435,0.526931,0.501796,0.333979,0.490167,0.185685,0.386680,0.225003,0.181035,0.183537,0.473666,0.468151,0.255942,0.585360,0.572566,0.407965,0.496387,0.474983,0.305430,0.552311,0.491483,0.366578
test_0019,0.048157,907.603448,0.476820,0.568224,0.676700,0.553231,0.102637,0.393032,0.077540,0.109751,0.143216,0.485663,0.601427,0.726999,0.480289,0.573036,0.681112,0.474401,0.565598,0.675788,0.466926,0.532835,0.622900
test_0020,0.238525,8656.739493,0.625875,0.602153,0.582344,0.607003,0.358134,0.345716,0.348527,0.360927,0.374150,0.715149,0.703333,0.694896,0.803496,0.803005,0.806390,0.413548,0.357497,0.304634,0.571308,0.544776,0.523458
test_0021,0.143188,1960.076276,0.471021,0.516357,0.172020,0.463559,0.136669,0.445367,0.172944,0.132086,0.170281,0.387840,0.469515,0.091648,0.505477,0.536787,0.200451,0.467731,0.523187,0.098698,0.523033,0.535939,0.297282
test_0022,0.089111,879.077326,0.755547,0.773655,0.780569,0.769050,0.224334,0.337942,0.227986,0.220696,0.243896,0.621201,0.647163,0.666769,0.824968,0.856422,0.884357,0.732604,0.731724,0.705728,0.843413,0.859309,0.865421
test_0023,0.057251,1182.148846,0.775546,0.695977,0.595740,0.708334,0.184604,0.375156,0.199711,0.184397,0.160137,0.802024,0.738041,0.642880,0.842099,0.774018,0.678732,0.647051,0.573114,0.490277,0.811009,0.698737,0.571073
test_0024,0.059631,849.279344,0.450495,0.469599,0.459047,0.462723,0.115252,0.340501,0.121625,0.113560,0.117436,0.463814,0.485893,0.481477,0.470025,0.500685,0.496072,0.425546,0.423501,0.399162,0.442593,0.468317,0.459476
test_0025,0.134583,3226.858557,0.618591,0.549826,0.509020,0.565733,0.112547,0.368771,0.117350,0.119760,0.110742,0.582573,0.513930,0.488513,0.658606,0.585545,0.540059,0.630477,0.562536,0.507975,0.602707,0.537294,0.499534
test_0026,0.046692,342.660463,0.250142,0.351755,0.105073,0.293233,0.068820,0.497553,0.111969,0.066430,0.061701,0.233597,0.336598,0.108818,0.279620,0.373921,0.095688,0.250188,0.347620,0.107225,0.237165,0.348881,0.108562
test_0027,0.062622,715.132575,0.601688,0.605842,0.375396,0.578325,0.155630,0.382736,0.169708,0.169922,0.166134,0.596042,0.605076,0.271501,0.695661,0.698541,0.282670,0.542682,0.554822,0.458969,0.572366,0.564928,0.488445
test_0028,0.167175,1859.811380,0.468569,0.445966,0.406311,0.448216,0.108114,0.354749,0.116980,0.107366,0.119947,0.440252,0.431696,0.397803,0.488761,0.481715,0.414977,0.468033,0.421222,0.412019,0.477229,0.449229,0.400443
test_0029,0.146667,2318.422706,0.520492,0.532150,0.359532,0.508986,0.238245,0.376830,0.247792,0.248319,0.287924,0.577609,0.603238,0.295304,0.510466,0.523483,0.426306,0.495013,0.505399,0.357298,0.498879,0.496481,0.359220
test_0030,0.097107,2161.386224,0.631416,0.564282,0.452945,0.571657,0.214601,0.382991,0.221882,0.217111,0.216043,0.755420,0.670460,0.509517,0.478610,0.433172,0.386103,0.703045,0.625620,0.454594,0.588589,0.527878,0.461568
test_0031,0.094421,1536.816306,0.602363,0.514555,0.459028,0.534476,0.202455,0.382223,0.175058,0.223304,0.224412,0.684768,0.562325,0.521751,0.505530,0.394059,0.331607,0.491374,0.410588,0.338957,0.727780,0.691249,0.643795
test_0032,0.249146,7138.472816,0.747896,0.727402,0.714736,0.732163,0.177720,0.341500,0.155775,0.179835,0.231986,0.800042,0.788888,0.798868,0.751543,0.732115,0.723387,0.749471,0.728823,0.717898,0.690528,0.659781,0.618790
test_0033,0.093567,2462.504401,0.638625,0.643895,0.645313,0.642500,0.413011,0.334735,0.416068,0.413356,0.408743,0.520498,0.525947,0.531849,0.690678,0.698872,0.700639,0.814079,0.818851,0.817308,0.529244,0.531912,0.531456
test_0034,0.118774,2179.914072,0.515462,0.439456,0.419375,0.459898,0.198833,0.375074,0.231691,0.212866,0.291864,0.662625,0.581653,0.637546,0.395653,0.446004,0.472946,0.629382,0.336551,0.173269,0.374186,0.393614,0.393739
test_0035,0.044373,1126.918219,0.564573,0.569862,0.544949,0.565406,0.196799,0.339328,0.204007,0.195143,0.210715,0.542075,0.529783,0.464682,0.539978,0.525085,0.445221,0.643400,0.668521,0.692258,0.532841,0.556057,0.577635
test_0036,0.141174,2196.063558,0.482938,0.533403,0.617367,0.528039,0.199530,0.377893,0.202383,0.199442,0.213466,0.481586,0.560353,0.693671,0.460341,0.534641,0.665336,0.536050,0.568947,0.614655,0.453776,0.469672,0.495807
test_0037,0.145813,1802.725966,0.736576,0.704313,0.673926,0.710416,0.177479,0.348293,0.147759,0.187268,0.236951,0.755432,0.738237,0.730707,0.759408,0.728981,0.714340,0.715972,0.677313,0.618902,0.715491,0.672719,0.631754
test_0038,0.229187,2677.353926,0.682654,0.704038,0.446451,0.668271,0.195436,0.384060,0.199999,0.209621,0.275375,0.678568,0.689322,0.492127,0.661949,0.708504,0.371201,0.711301,0.719773,0.489199,0.678797,0.698552,0.433278
test_0039,0.071228,882.529143,0.358550,0.458764,0.207707,0.400221,0.103779,0.447566,0.109890,0.115188,0.066700,0.359444,0.467627,0.229050,0.410285,0.505920,0.225518,0.342660,0.449637,0.205013,0.321811,0.411874,0.171246
test_0040,0.072754,855.420155,0.246946,0.261051,0.253124,0.255929,0.171733,0.342982,0.164340,0.174864,0.177033,0.169299,0.176437,0.165692,0.278506,0.291135,0.281007,0.264139,0.283137,0.276881,0.275842,0.293496,0.288916
test_0041,0.218262,2734.983638,0.384850,0.406430,0.235481,0.380502,0.149008,0.395837,0.154221,0.150616,0.163929,0.410358,0.435317,0.251135,0.426835,0.439360,0.283679,0.324216,0.350640,0.187015,0.377991,0.400402,0.220095
test_0042,0.147095,1745.129543,0.470168,0.503874,0.303434,0.470973,0.167498,0.394430,0.208677,0.154471,0.177425,0.363019,0.413339,0.218851,0.386352,0.446585,0.230595,0.572145,0.569346,0.394256,0.559155,0.586228,0.370033
test_0043,0.165405,2536.785499,0.575835,0.628681,0.691183,0.620030,0.147672,0.364606,0.142232,0.155938,0.219604,0.590455,0.679503,0.785912,0.606133,0.602836,0.607807,0.554657,0.613269,0.687595,0.552097,0.619117,0.683418
test_0044,0.277039,3122.583872,0.582055,0.523002,0.454063,0.532806,0.182833,0.373323,0.182555,0.185683,0.185535,0.640743,0.590882,0.526528,0.586119,0.525442,0.458250,0.627388,0.578129,0.509871,0.473971,0.397557,0.321604
test_0045,0.163391,2298.931905,0.412843,0.437249,0.392216,0.424820,0.191760,0.351965,0.186035,0.194103,0.197317,0.330056,0.361287,0.319854,0.423170,0.460591,0.419895,0.443842,0.456682,0.404304,0.454302,0.470438,0.424811
test_0046,0.109985,1365.330522,0.764953,0.618289,0.470250,0.645281,0.179638,0.412709,0.176267,0.182868,0.191163,0.664501,0.537669,0.427691,0.776190,0.611635,0.435817,0.792172,0.649884,0.507406,0.826949,0.673968,0.510086
test_0047,0.077881,747.696402,0.445748,0.502502,0.418327,0.475918,0.089496,0.367708,0.073417,0.108290,0.085087,0.398805,0.447766,0.376134,0.475498,0.566703,0.446603,0.429989,0.426889,0.419970,0.478699,0.568649,0.430603
test_0048,0.142517,2302.135777,0.745786,0.738851,0.718516,0.738621,0.205637,0.338509,0.187352,0.211478,0.230185,0.754159,0.746603,0.724043,0.820987,0.819795,0.801478,0.674781,0.655080,0.634825,0.733218,0.733928,0.713718
test_0049,0.226685,5225.446900,0.479148,0.378256,0.284555,0.397754,0.292137,0.419585,0.326946,0.290459,0.235579,0.641703,0.506189,0.350153,0.427914,0.330605,0.260363,0.488985,0.393133,0.300347,0.357992,0.283098,0.227355
test_0050,0.266968,3174.359774,0.373793,0.446648,0.296497,0.407752,0.094662,0.399886,0.133744,0.116869,0.114837,0.299360,0.464789,0.266784,0.394373,0.467287,0.307611,0.355833,0.419519,0.264028,0.445606,0.434998,0.347565
test_0051,0.118347,1146.269879,0.623875,0.603078,0.578462,0.606465,0.142276,0.345558,0.144334,0.142513,0.177899,0.581823,0.583322,0.541256,0.693144,0.668808,0.664069,0.597415,0.571198,0.538764,0.623119,0.588982,0.569759
test_0052,0.101135,1098.801277,0.626921,0.596646,0.464649,0.590658,0.245202,0.371351,0.226383,0.242568,0.321290,0.675461,0.651686,0.525607,0.624011,0.596207,0.450016,0.617889,0.573949,0.425312,0.590324,0.564744,0.457660
test_0053,0.073364,762.070455,0.462504,0.425362,0.392953,0.432817,0.111651,0.361100,0.116120,0.112285,0.102783,0.471755,0.436514,0.411621,0.473971,0.424532,0.398256,0.442241,0.417317,0.390649,0.462050,0.423084,0.371286
test_0054,0.187317,4064.817351,0.519569,0.507945,0.344160,0.492763,0.171835,0.378784,0.180168,0.181000,0.138830,0.513231,0.513428,0.327240,0.533287,0.546127,0.348407,0.522107,0.463813,0.336614,0.509652,0.508413,0.364380
test_0055,0.113159,829.969391,0.387093,0.395618,0.326413,0.385248,0.124814,0.356694,0.130784,0.126824,0.128370,0.398434,0.407839,0.336300,0.407694,0.426677,0.328222,0.402606,0.403962,0.356810,0.339637,0.343995,0.284319
test_0056,0.117554,1089.994567,0.294475,0.362391,0.113459,0.313700,0.197826,0.470439,0.233678,0.214788,0.112967,0.410497,0.513165,0.164430,0.255410,0.332061,0.093745,0.313808,0.388348,0.130972,0.198186,0.215989,0.064688
test_0057,0.062134,1370.229680,0.425061,0.430918,0.379726,0.423314,0.185124,0.348723,0.202203,0.188404,0.158561,0.367547,0.374034,0.351354,0.481763,0.475399,0.366444,0.440043,0.458734,0.428580,0.410890,0.415504,0.372527
test_0058,0.083618,2507.359436,0.776313,0.721395,0.675815,0.732887,0.117646,0.357168,0.105703,0.121881,0.132323,0.768666,0.723922,0.693598,0.786981,0.737090,0.691922,0.758511,0.685309,0.627003,0.791095,0.739259,0.690737
test_0059,0.143616,1275.155498,0.359705,0.386031,0.245808,0.362179,0.149101,0.389323,0.187056,0.158855,0.140859,0.391777,0.344368,0.205815,0.261807,0.355644,0.199161,0.388593,0.373266,0.257718,0.396643,0.470847,0.320537
test_0060,0.082214,1062.797716,0.523086,0.482543,0.409787,0.486360,0.192585,0.369564,0.189077,0.192012,0.226138,0.617567,0.604846,0.584762,0.500394,0.490270,0.456450,0.489890,0.412833,0.293272,0.484494,0.422223,0.304664
test_0061,0.110535,1628.140195,0.424869,0.358846,0.228822,0.363782,0.269794,0.419609,0.332987,0.265312,0.172266,0.486092,0.427409,0.276111,0.501972,0.419888,0.211193,0.475434,0.383015,0.258982,0.235979,0.205070,0.169001
test_0062,0.135376,1077.596358,0.474385,0.462940,0.431481,0.462766,0.153899,0.346568,0.154476,0.151060,0.174618,0.351393,0.340491,0.277212,0.507905,0.494257,0.490862,0.555417,0.543816,0.497754,0.482824,0.473197,0.460095
test_0063,0.066650,1210.417053,0.546957,0.561330,0.639620,0.565953,0.219567,0.365935,0.207134,0.221837,0.268038,0.547712,0.554470,0.633970,0.546123,0.571789,0.658306,0.515183,0.528262,0.596817,0.578810,0.590797,0.669390
test_0064,0.130005,1024.663881,0.387878,0.394703,0.427875,0.396451,0.203779,0.353482,0.219626,0.201455,0.186865,0.313338,0.337444,0.400689,0.310490,0.333559,0.385628,0.480148,0.464033,0.469058,0.447535,0.443777,0.456123
test_0065,0.096619,2033.048411,0.678122,0.657696,0.561184,0.652831,0.229039,0.357471,0.234029,0.226665,0.256642,0.642916,0.606555,0.512372,0.699533,0.695895,0.592724,0.659675,0.651788,0.545897,0.710366,0.676544,0.593741
test_0066,0.095337,940.906308,0.375531,0.361330,0.346079,0.363937,0.118670,0.346770,0.120963,0.117367,0.139874,0.433987,0.438800,0.441219,0.387539,0.390174,0.397372,0.341659,0.327168,0.308966,0.338939,0.289178,0.236760
test_0067,0.101074,2522.210083,0.472928,0.594747,0.786851,0.580065,0.216304,0.424287,0.269128,0.211431,0.216359,0.502221,0.613719,0.753826,0.430441,0.568963,0.802083,0.497469,0.617061,0.813601,0.461583,0.579247,0.777892
test_0068,0.112610,1202.666863,0.504356,0.551353,0.331848,0.512261,0.194702,0.397355,0.192656,0.194898,0.242535,0.505003,0.535702,0.329107,0.439029,0.515726,0.221656,0.570891,0.618690,0.422176,0.502502,0.535295,0.354455
test_0069,0.063110,1354.380676,0.188125,0.277422,0.096182,0.230034,0.171744,0.493872,0.227211,0.149227,0.155171,0.113218,0.241437,0.043014,0.208712,0.285099,0.107211,0.198553,0.289422,0.108337,0.232018,0.293732,0.126164
test_0070,0.114441,1415.768066,0.506949,0.515847,0.560984,0.518382,0.131844,0.354206,0.139798,0.133484,0.160811,0.530709,0.549988,0.620515,0.539228,0.554213,0.605412,0.494597,0.490795,0.518374,0.463263,0.468394,0.499637
test_0071,0.320374,4963.871181,0.506759,0.518486,0.404420,0.501975,0.131974,0.362663,0.147067,0.130616,0.135624,0.512650,0.522964,0.424657,0.548100,0.555806,0.437889,0.463307,0.477454,0.379857,0.502979,0.517722,0.375279
test_0072,0.024353,223.539572,0.553672,0.586255,0.627441,0.581166,0.123412,0.355015,0.132160,0.122290,0.111179,0.558341,0.583930,0.613158,0.524952,0.553732,0.589956,0.568525,0.605952,0.654483,0.562871,0.601405,0.652170
test_0073,0.083191,865.325490,0.580985,0.635869,0.467132,0.600219,0.135011,0.377598,0.145577,0.136857,0.210382,0.540684,0.643143,0.435819,0.583267,0.658804,0.463130,0.522889,0.578923,0.382101,0.677099,0.662605,0.587477
test_0074,0.038818,647.196467,0.474751,0.599435,0.750343,0.579557,0.122480,0.411253,0.119243,0.123892,0.169913,0.433078,0.559840,0.712379,0.445993,0.602492,0.791545,0.570029,0.663305,0.782942,0.449905,0.572101,0.714504
test_0075,0.216980,3011.769032,0.687036,0.477621,0.308053,0.520914,0.161918,0.466511,0.238024,0.139435,0.133612,0.668765,0.485867,0.303047,0.858389,0.538884,0.381859,0.498931,0.409919,0.238555,0.722058,0.475816,0.308752
test_0076,0.281616,3184.380010,0.624444,0.551905,0.391493,0.555316,0.226294,0.398282,0.255749,0.225022,0.193230,0.677554,0.609578,0.448512,0.515856,0.465835,0.321011,0.609656,0.526157,0.379940,0.694708,0.606049,0.416509
test_0077,0.058899,1502.447747,0.928379,0.913654,0.907946,0.917401,0.201472,0.337595,0.175709,0.210622,0.223822,0.965142,0.958568,0.956888,0.926076,0.914417,0.909119,0.873572,0.845081,0.833644,0.948726,0.936550,0.932131
test_0078,0.289551,7211.464207,0.400163,0.379008,0.368250,0.384115,0.249109,0.348750,0.265821,0.244914,0.243969,0.357071,0.334115,0.327030,0.423106,0.397183,0.379829,0.368409,0.355566,0.352607,0.452063,0.429168,0.413534
test_0079,0.069336,1470.395248,0.411751,0.463409,0.371626,0.437498,0.142640,0.371683,0.150001,0.146792,0.205611,0.464314,0.560701,0.513389,0.430692,0.479862,0.369820,0.430890,0.467138,0.356842,0.321109,0.345937,0.246454
test_0080,0.104431,2224.452080,0.654173,0.630761,0.563775,0.630124,0.269102,0.353854,0.275484,0.270231,0.254666,0.714016,0.690718,0.616539,0.616445,0.589749,0.549743,0.668145,0.649581,0.570539,0.618088,0.592995,0.518276
test_0081,0.226501,1466.443954,0.724414,0.623098,0.519691,0.641608,0.154771,0.387967,0.143949,0.168742,0.187512,0.701684,0.600293,0.492090,0.759765,0.625540,0.466846,0.739420,0.693113,0.656696,0.696786,0.573447,0.463131
test_0082,0.057678,1639.008697,0.665182,0.623058,0.514875,0.623323,0.158542,0.368907,0.153647,0.159068,0.191727,0.565777,0.523775,0.411920,0.795843,0.776536,0.734989,0.561009,0.512694,0.399830,0.738100,0.679226,0.512762
test_0083,0.057129,560.891826,0.542766,0.519266,0.104626,0.479037,0.104527,0.465232,0.126736,0.108615,0.096920,0.477710,0.468848,0.086017,0.519213,0.504158,0.056869,0.569328,0.526985,0.125080,0.604814,0.577072,0.150535
test_0084,0.250854,2672.389281,0.484364,0.451635,0.447799,0.461014,0.140859,0.350025,0.153251,0.138397,0.127521,0.578090,0.529823,0.510351,0.511818,0.482354,0.483379,0.471160,0.438007,0.434370,0.376388,0.356355,0.363096
test_0085,0.157959,2671.231670,0.574050,0.566972,0.315686,0.540441,0.112940,0.394074,0.126347,0.122056,0.136809,0.604018,0.578230,0.297658,0.573033,0.587125,0.263317,0.569288,0.545197,0.340073,0.549862,0.557335,0.361698
test_0086,0.105896,1499.597555,0.242740,0.265928,0.209651,0.252580,0.159412,0.370209,0.191742,0.157731,0.158130,0.192917,0.234288,0.186106,0.188832,0.212094,0.176591,0.344464,0.317931,0.258500,0.244748,0.299399,0.217406
test_0087,0.082825,1439.118677,0.627417,0.688818,0.749455,0.677356,0.255513,0.362811,0.286727,0.252639,0.258173,0.763570,0.801332,0.828701,0.706514,0.730359,0.757160,0.491071,0.603093,0.717133,0.548513,0.620490,0.694825
test_0088,0.113220,1408.319010,0.229530,0.212805,0.165554,0.212417,0.248322,0.377585,0.267745,0.255506,0.204841,0.076969,0.058343,0.008734,0.119469,0.152277,0.127178,0.300784,0.268054,0.206555,0.420896,0.372548,0.319747
test_0089,0.140747,1504.456141,0.716162,0.729960,0.454898,0.694479,0.127264,0.383983,0.130923,0.131644,0.191280,0.686071,0.697213,0.479011,0.692665,0.691015,0.405329,0.698066,0.727552,0.469999,0.787846,0.804059,0.465253
test_0090,0.296753,4587.254692,0.557090,0.495484,0.405223,0.503614,0.151971,0.382145,0.167632,0.148347,0.144741,0.631801,0.558501,0.477664,0.555989,0.487715,0.420195,0.599080,0.523631,0.425663,0.441491,0.412088,0.297370
test_0091,0.064575,1336.997730,0.776896,0.746152,0.707412,0.750951,0.245070,0.348312,0.227696,0.251655,0.280081,0.841439,0.841884,0.838759,0.752935,0.752715,0.742313,0.705878,0.605071,0.507120,0.807333,0.784937,0.741455
test_0092,0.071655,1192.862391,0.164795,0.201123,0.231122,0.193653,0.267001,0.387113,0.275254,0.266496,0.264393,0.021223,0.030976,0.043275,0.273206,0.316204,0.355320,0.102553,0.167871,0.225164,0.262199,0.289441,0.300731
test_0093,0.129456,1398.285878,0.538059,0.504641,0.424871,0.505539,0.126983,0.366632,0.130567,0.127542,0.134468,0.539571,0.507383,0.434600,0.540820,0.523581,0.438615,0.524683,0.496334,0.394131,0.547160,0.491266,0.432138
test_0094,0.049377,705.729074,0.502389,0.550207,0.305038,0.507971,0.162000,0.405269,0.172131,0.151136,0.235581,0.437351,0.478059,0.189542,0.414581,0.480240,0.192281,0.571167,0.625669,0.413314,0.586458,0.616861,0.425014
test_0095,0.186279,2156.873047,0.482601,0.519311,0.550912,0.511925,0.215860,0.354781,0.162370,0.237458,0.368684,0.557216,0.454236,0.286169,0.455072,0.425436,0.438205,0.502655,0.652492,0.804876,0.415459,0.545082,0.674397
test_0096,0.113098,2943.135562,0.225594,0.266035,0.123362,0.237706,0.182629,0.432583,0.215901,0.179999,0.158023,0.091935,0.159779,0.077386,0.256503,0.301925,0.148725,0.157539,0.207026,0.104773,0.396401,0.395409,0.162564
test_0097,0.187561,1765.422893,0.405004,0.409631,0.388265,0.405806,0.224611,0.340536,0.240635,0.221562,0.208865,0.328487,0.335173,0.340144,0.474486,0.457969,0.415700,0.336927,0.376227,0.371395,0.480115,0.469155,0.425821
test_0098,0.062927,599.230198,0.474869,0.483877,0.503223,0.483404,0.135459,0.344209,0.137430,0.134625,0.140404,0.600690,0.602154,0.620298,0.529669,0.526134,0.541256,0.402560,0.419701,0.439297,0.366555,0.387518,0.412039
test_0099,0.198975,2557.676014,0.456967,0.452454,0.435453,0.451868,0.228005,0.339784,0.222653,0.230021,0.234302,0.441160,0.432721,0.414117,0.458896,0.454633,0.430539,0.512329,0.507826,0.497655,0.415483,0.414637,0.399501
test_0100,0.131592,1540.303722,0.487576,0.520288,0.369542,0.493334,0.150778,0.377730,0.114423,0.151238,0.327095,0.470535,0.496955,0.239409,0.473127,0.497886,0.264126,0.516012,0.571906,0.500501,0.490632,0.514404,0.474134
test_0101,0.135925,2343.654970,0.327007,0.332790,0.196848,0.315545,0.130500,0.388480,0.139314,0.128410,0.145528,0.399106,0.429516,0.266915,0.286026,0.287561,0.145335,0.264165,0.295820,0.123452,0.358732,0.318261,0.251692
test_0102,0.125793,1579.626085,0.314099,0.353374,0.190892,0.323120,0.214308,0.411682,0.226778,0.218914,0.212365,0.189678,0.223306,0.153968,0.370387,0.367412,0.180034,0.243303,0.357626,0.093062,0.453028,0.465151,0.336506
test_0103,0.179260,2161.723369,0.478982,0.534901,0.572297,0.522452,0.274614,0.360802,0.238623,0.282516,0.361762,0.482802,0.531437,0.527243,0.456128,0.520082,0.586192,0.524353,0.586758,0.651127,0.452644,0.501326,0.524628
test_0104,0.110718,1586.014735,0.306367,0.341119,0.154015,0.309376,0.147659,0.425600,0.162724,0.164518,0.109660,0.296812,0.339633,0.144481,0.364808,0.364342,0.149207,0.305831,0.396223,0.167772,0.258015,0.264277,0.154600
test_0105,0.133545,1877.138106,0.377712,0.367823,0.365469,0.370472,0.164771,0.339974,0.177634,0.164562,0.175763,0.435816,0.406122,0.407393,0.306593,0.326831,0.319429,0.489901,0.456481,0.460325,0.278540,0.281860,0.274728
test_0106,0.147583,1169.790984,0.362773,0.315358,0.287833,0.326400,0.206448,0.375555,0.203262,0.211039,0.219028,0.277499,0.209022,0.171489,0.425659,0.377282,0.355105,0.319296,0.292513,0.274087,0.428637,0.382616,0.350650
test_0107,0.056152,506.671927,0.491340,0.525800,0.567119,0.520162,0.188783,0.357971,0.194052,0.188120,0.226116,0.579387,0.584474,0.671752,0.639062,0.705346,0.784317,0.381041,0.413031,0.439966,0.365870,0.400348,0.372439
test_0108,0.205688,1286.914869,0.385585,0.395199,0.208569,0.371050,0.192533,0.399452,0.209267,0.196075,0.205925,0.375011,0.407976,0.198729,0.323506,0.332999,0.157658,0.393713,0.405461,0.188781,0.450109,0.434360,0.289107
test_0109,0.069519,535.672120,0.665460,0.582631,0.519084,0.600143,0.131604,0.376567,0.111961,0.163593,0.181739,0.664716,0.584383,0.549887,0.704479,0.607355,0.603000,0.677205,0.614878,0.510731,0.615441,0.523907,0.412717
test_0110,0.090393,841.666354,0.377630,0.430765,0.317551,0.401981,0.173474,0.382580,0.211072,0.174073,0.200567,0.304990,0.323235,0.244748,0.469649,0.501245,0.414564,0.287887,0.396195,0.236972,0.447993,0.502384,0.373920
test_0111,0.062378,575.603070,0.482366,0.479289,0.459042,0.477908,0.139213,0.339528,0.138580,0.141504,0.151061,0.497363,0.512850,0.511400,0.590896,0.586910,0.566695,0.382760,0.408342,0.409539,0.458444,0.409054,0.348535
test_0112,0.138184,1689.533569,0.589167,0.423327,0.365443,0.466318,0.171212,0.427572,0.229986,0.188739,0.197168,0.601345,0.447952,0.388374,0.573476,0.456757,0.417383,0.621634,0.480447,0.401852,0.560213,0.308153,0.254163
test_0113,0.241638,3280.965814,0.487096,0.482192,0.354801,0.469154,0.226793,0.367873,0.249139,0.235406,0.176760,0.454737,0.456957,0.314347,0.505909,0.499517,0.366401,0.485405,0.481584,0.386903,0.502334,0.490710,0.351553
test_0114,0.039673,445.944091,0.472789,0.512851,0.571081,0.507520,0.111452,0.366848,0.095654,0.116559,0.146090,0.500138,0.541244,0.607259,0.524966,0.542927,0.583914,0.473257,0.544280,0.628261,0.392795,0.422953,0.464888
test_0115,0.173462,1780.788803,0.225416,0.225368,0.184242,0.220711,0.216145,0.354971,0.216780,0.216126,0.218351,0.173779,0.174680,0.130891,0.230758,0.234192,0.198629,0.305462,0.301316,0.262227,0.191664,0.191285,0.145220
test_0116,0.197388,3197.911354,0.640868,0.610689,0.516647,0.609058,0.184469,0.362440,0.156246,0.193783,0.307729,0.628476,0.579903,0.431512,0.642316,0.567927,0.414245,0.650086,0.667348,0.668281,0.642594,0.627577,0.552548
test_0117,0.021667,129.475915,0.337762,0.295837,0.242908,0.302321,0.078955,0.385350,0.132553,0.083149,0.073840,0.285346,0.252416,0.185546,0.332420,0.327600,0.262930,0.370382,0.291460,0.241259,0.362899,0.311873,0.281898
test_0118,0.065247,626.177528,0.409154,0.548159,0.386148,0.488137,0.088382,0.408020,0.102916,0.084129,0.126649,0.356191,0.535901,0.321646,0.346901,0.525182,0.327276,0.490262,0.578097,0.439239,0.443261,0.553455,0.456430
test_0119,0.139465,1904.821154,0.786769,0.728472,0.630645,0.734767,0.101481,0.366641,0.106231,0.101708,0.104631,0.791763,0.741236,0.644974,0.787511,0.734840,0.640668,0.760839,0.702784,0.615810,0.806962,0.735027,0.621128
test_0120,0.080933,683.193895,0.495599,0.553213,0.589183,0.540088,0.158960,0.359698,0.169744,0.157764,0.169329,0.639182,0.687867,0.717145,0.446858,0.547675,0.611782,0.486736,0.506805,0.516111,0.409621,0.470504,0.511693
