image_id,hog_pca_0,hog_pca_1,hog_pca_2,hog_pca_3,hog_pca_4,hog_pca_5,hog_pca_6,hog_pca_7,hog_pca_8,hog_pca_9,hog_pca_10,hog_pca_11,hog_pca_12,hog_pca_13,hog_pca_14,hog_pca_15,hog_pca_16,hog_pca_17,hog_pca_18,hog_pca_19,hog_pca_20,hog_pca_21,hog_pca_22,hog_pca_23,hog_pca_24,hog_pca_25,hog_pca_26,hog_pca_27,hog_pca_28,hog_pca_29,hog_pca_30,hog_pca_31,hog_pca_32,hog_pca_33,hog_pca_34,hog_pca_35,hog_pca_36,hog_pca_37,hog_pca_38,hog_pca_39,hog_pca_40,hog_pca_41,hog_pca_42,hog_pca_43,hog_pca_44,hog_pca_45,hog_pca_46,hog_pca_47,hog_pca_48,hog_pca_49,hog_pca_50,hog_pca_51,hog_pca_52,hog_pca_53,hog_pca_54,hog_pca_55,hog_pca_56,hog_pca_57,hog_pca_58,hog_pca_59,hog_pca_60,hog_pca_61,hog_pca_62,hog_pca_63,hog_pca_64,hog_pca_65,hog_pca_66,hog_pca_67,hog_pca_68,hog_pca_69,hog_pca_70,hog_pca_71,hog_pca_72,hog_pca_73,hog_pca_74,hog_pca_75,hog_pca_76,hog_pca_77,hog_pca_78,hog_pca_79,hog_pca_80,hog_pca_81,hog_pca_82,hog_pca_83,hog_pca_84,hog_pca_85,hog_pca_86,hog_pca_87,hog_pca_88,hog_pca_89,hog_pca_90,hog_pca_91,hog_pca_92,hog_pca_93,hog_pca_94,hog_pca_95,hog_pca_96,hog_pca_97,hog_pca_98,hog_pca_99
train_American_Goldfinch_0021,2.341244,1.080340,0.597008,-0.472949,-0.413604,-0.345421,0.612773,0.746152,-0.556865,0.664364,0.587928,0.209943,-0.323203,0.106307,0.785393,0.697394,-0.711413,-0.079777,0.844239,0.957629,0.386780,0.700181,0.275357,-0.643701,0.583764,0.583253,0.196936,-0.333446,-0.091954,0.433818,0.455389,0.539096,0.606751,-0.376927,0.015017,0.243105,-0.200046,0.737344,0.160612,-0.264704,0.999403,-0.210413,-0.128832,1.111345,-0.062374,-0.040907,-0.253846,-0.264735,-0.291301,-0.275948,-0.210464,0.733521,-0.904079,0.073434,0.296326,0.486792,-0.365380,-0.362919,-0.657023,0.216948,-0.259295,0.230156,-0.253367,-0.449674,0.129301,0.376173,0.123771,0.330172,-0.010074,-0.217204,0.059789,-0.243722,0.451404,0.401761,0.209327,-0.328898,-0.139734,-0.336575,-0.468176,0.092823,0.264114,-0.099843,0.061758,0.189901,0.093326,-0.469011,-0.229496,0.661290,0.067117,0.278789,0.161561,0.492033,-0.357728,-0.432156,0.378710,-0.375754,0.034954,0.095390,-0.394781,-0.266381
train_American_Goldfinch_0022,1.196199,-0.910931,1.618266,1.190652,-0.119983,-0.680910,-0.776586,-0.258334,0.232262,0.511764,-0.058490,0.063716,-0.256334,0.368353,-0.139715,-0.650861,-0.500891,-0.542944,0.251417,0.566242,0.471051,-0.097646,0.788282,-0.148926,0.678763,0.271722,-0.083358,-0.367258,-0.029627,-0.327502,-0.359648,-0.189696,-0.146376,0.451175,0.205886,0.045774,0.149605,-0.277645,0.417935,0.576934,-0.258127,-0.242676,-0.006667,-0.173503,0.387051,-0.058552,0.248547,-0.104631,-0.196408,0.147223,-0.418133,0.367918,0.014039,-0.031513,0.237349,-0.146431,-0.013079,-0.119801,0.166796,-0.070983,-0.191993,-0.181687,0.311037,0.224281,0.200729,0.103886,0.103044,-0.231638,-0.202795,0.035324,-0.076920,0.116113,-0.090629,0.285427,-0.284526,-0.004548,0.024311,-0.059907,-0.177848,-0.012101,0.266936,-0.031609,0.441748,0.176169,0.035353,-0.007534,-0.283634,-0.109312,-0.133574,0.072511,0.138755,0.153092,0.303049,0.123579,0.148578,-0.091452,-0.204017,-0.042719,0.178813,0.030229
train_American_Goldfinch_0023,-0.937016,-0.792346,1.041373,-0.951486,0.052154,0.470910,-0.836044,0.803852,-0.336573,0.673850,-0.214142,-0.206566,0.337874,-0.203745,-0.529270,0.158288,-0.075933,0.023803,-0.087163,0.172210,0.524441,0.888076,0.117907,-0.522904,-0.245838,-0.422371,0.013856,0.348430,-0.588319,0.141957,0.042897,-0.189535,-0.069308,0.001322,-0.131228,0.023290,0.114196,-0.321281,0.211135,0.016756,-0.205637,-0.069002,0.335649,0.068504,-0.069918,0.594871,-0.302680,0.186390,0.248331,-0.015186,0.641169,-0.455145,-0.627669,-0.270212,0.097938,0.966219,-0.459139,-0.016858,0.018663,0.019897,0.138020,0.359851,-0.351467,0.003421,-0.288697,-0.446879,0.182306,0.373217,0.351168,-0.480769,-0.172337,-0.650458,0.251695,0.122524,-0.259336,0.352851,-0.186624,0.258630,0.178376,0.402203,0.007668,-0.200558,-0.151152,-0.241259,-0.311124,-0.431559,-0.088253,-0.154492,-0.707356,0.095643,-0.289002,-0.315959,-0.104124,-0.126025,-0.355078,0.092431,0.151596,-0.041163,-0.094931,-0.003375
train_American_Goldfinch_0024,-0.599646,-0.218678,0.291673,-0.192186,-0.159798,0.682428,0.162851,0.516152,-0.026204,0.624769,-0.993560,0.403592,-0.233430,-0.174575,-0.389424,0.368592,-0.334323,0.501284,-0.706620,-0.037952,1.155974,-0.584503,-0.385272,1.011540,-0.336573,0.156250,0.268481,-0.394811,-0.698968,-0.332541,-0.538806,0.130979,-0.577856,-0.208605,-0.508260,0.849346,0.043729,-0.024359,0.403687,-0.035027,0.400679,0.879389,-0.297764,-0.638852,-0.466118,-0.604180,-0.278970,0.140484,0.480777,-0.174924,0.055509,-0.148788,-0.295812,-0.353317,-0.088311,-0.463885,-0.055086,-0.340373,-0.336833,0.062316,-0.061399,-0.164444,-0.346665,0.260030,-0.340367,-0.077893,-0.287896,-0.059627,0.110201,-0.207457,-0.063755,0.213887,-0.403331,0.070397,0.316228,-0.147025,-0.517213,-0.395615,-0.344198,0.017798,-0.065072,-0.283618,0.155850,-0.260357,-0.043444,0.008241,0.021872,0.338508,0.364447,-0.028845,-0.111200,-0.196144,-0.050768,0.080563,-0.103614,-0.100498,0.196550,0.035583,0.099734,0.000073
train_American_Goldfinch_0025,1.014348,-0.105703,-0.755258,0.207108,0.100463,0.073759,-0.008555,-0.171990,-0.250179,-0.457143,-0.463120,0.351434,-0.200501,-0.447166,-0.568262,0.183017,0.066577,-0.079934,-0.423575,0.395036,-0.133171,0.171636,0.066928,0.563027,-0.344300,0.060246,-0.245815,-0.367492,-0.240164,-0.186392,-0.331261,-0.385518,-0.346942,-0.605468,-0.158237,-0.351033,-0.164911,-0.021357,-0.059910,-0.236113,0.077282,-0.206168,-0.180984,0.035734,0.254788,0.193319,0.166825,0.071505,-0.004944,-0.426813,-0.114518,-0.035434,-0.211299,0.025142,0.191282,0.019960,0.336283,-0.417214,0.121735,0.341065,0.287013,-0.063268,0.388518,-0.307016,-0.105232,-0.164440,-0.032037,0.081928,0.162089,0.006561,-0.365505,-0.096853,-0.241911,0.103758,0.094015,0.182196,-0.027647,-0.076107,0.128731,0.042277,-0.247027,0.269461,0.179255,-0.186418,0.144325,-0.212441,-0.113793,0.156367,-0.386828,0.289798,0.036771,-0.065320,-0.261523,-0.055314,-0.212678,0.056017,0.018679,0.188189,-0.240431,-0.077551
train_American_Goldfinch_0026,1.195170,0.606972,-1.138386,0.278387,0.045367,-0.208245,-0.141828,0.199738,-0.054631,0.173641,-0.063573,-0.333130,-0.181843,-0.759999,-0.396091,0.181352,0.021323,0.705564,0.199483,-0.067737,0.108769,-0.245326,-0.228544,-0.185158,0.309194,0.004011,-0.211411,-0.004563,-0.057594,-0.156138,-0.115726,0.028481,0.223701,0.015300,0.050566,0.225093,0.189830,-0.094574,0.043759,0.013583,-0.029261,-0.173687,0.089728,0.015265,-0.020189,0.006465,0.140039,-0.124107,-0.092006,-0.261093,0.247613,-0.102444,-0.186336,-0.047352,-0.340624,-0.126944,0.084395,-0.233855,0.002700,0.031339,-0.288240,0.124758,-0.215665,0.174242,0.299337,0.384734,-0.016757,0.153788,-0.084293,-0.102756,-0.011599,-0.144530,-0.100923,-0.249211,-0.106835,-0.034112,-0.170712,0.311375,0.088515,-0.008604,-0.262275,0.060536,-0.142489,0.054119,0.040005,-0.191328,0.100365,0.180654,0.267326,0.038214,-0.270088,-0.171357,-0.039403,-0.003504,-0.229023,-0.099180,0.093530,0.098462,0.422599,-0.134013
train_American_Goldfinch_0027,1.533264,0.980521,-0.120073,0.177317,0.554500,-0.315332,0.650665,1.047042,-0.046641,0.157827,0.798361,-1.083123,0.330790,-0.550763,0.299522,0.277667,-0.679238,0.219550,-0.194064,0.467003,0.049422,-0.123504,-0.037959,-0.329191,-0.267536,0.696802,-0.520140,-0.933030,0.151776,-0.073133,0.102003,0.412811,0.402734,0.048308,-0.200862,0.355587,0.038178,-0.626794,0.010011,-0.319609,0.107249,0.573818,-0.169000,0.206304,-0.457278,0.265041,-0.373403,0.190199,-0.436356,0.394769,0.508840,-0.390860,0.228005,-0.568097,-0.036070,0.014907,-0.002295,0.149410,-0.122200,-0.095997,0.542192,-0.264330,0.278025,-0.231220,0.032212,-0.550719,-0.706266,-0.131212,-0.332274,0.189473,0.171506,-0.398160,-0.003645,-0.045777,-0.015489,-0.214268,0.285659,-0.137051,-0.451781,-0.186619,0.414746,0.323867,0.150461,0.577337,-0.044831,0.116583,-0.184902,-0.042220,0.440514,0.024093,-0.165275,-0.069638,0.055328,-0.104759,-0.216885,0.411754,-0.254576,-0.089178,-0.051370,-0.093846
train_American_Goldfinch_0028,0.598630,1.054633,-0.079815,0.801109,0.672828,-0.105516,0.844119,0.504673,-0.009069,-0.383363,-1.001525,1.352117,-0.456275,-0.304021,-0.162737,0.300884,0.745644,1.011315,0.093037,-0.194181,-1.082152,-0.712279,-0.070204,-0.978013,0.472378,-0.507115,-0.600087,0.527214,-0.347862,0.378173,-0.161920,0.384099,-0.893102,-0.264297,-0.195138,0.085815,0.185682,-0.363120,0.240316,0.908412,-0.345605,-0.335561,-0.659954,1.000090,-0.886981,-0.004596,0.491217,0.117834,-0.054647,-0.252553,-0.293558,-0.101597,0.554143,-0.896663,0.130982,0.207911,-0.237983,0.321671,-0.889134,0.046315,-0.308368,0.023310,0.409177,-0.103898,-0.112776,0.255637,-0.139238,-0.222160,0.021962,-0.457012,-0.110011,0.244898,0.084588,-0.165792,-0.007499,-0.402677,-0.200059,0.004614,0.260397,0.013997,0.227843,0.454533,0.101002,0.186307,-0.253567,0.428854,0.088018,0.070903,0.174552,0.210113,0.325525,-0.242330,0.293014,-0.012680,0.146513,0.084400,-0.485286,0.189519,-0.010438,-0.217245
train_American_Goldfinch_0029,-2.122284,-0.787294,0.137377,0.297568,-0.033623,0.426490,1.294396,0.155469,-0.278715,-0.450084,0.427268,-0.053703,0.021839,-0.214307,-0.528999,-0.703886,0.378594,0.348236,0.559800,0.072478,0.267893,-0.397885,-0.259020,-0.178723,-0.159796,-0.637731,-0.235286,0.010984,-0.154380,-0.058391,0.075087,-0.064697,-0.345104,-0.545976,-0.421427,-0.139522,-0.235936,0.198253,-0.137038,0.286380,-0.025445,0.363653,-0.027772,-0.352246,-0.043290,-0.371755,0.279902,0.230259,-0.195406,-0.442176,-0.246447,-0.303337,-0.046596,-0.292188,-0.068324,-0.184859,0.260044,-0.315889,0.149334,0.172210,-0.031202,-0.031120,-0.137321,0.517079,-0.155937,0.387812,0.137682,-0.037242,-0.003345,-0.130554,0.299324,-0.283542,-0.128700,0.421278,0.535936,-0.066469,0.192889,0.038594,-0.142347,0.368978,0.091704,0.067483,0.378444,0.474802,0.326212,-0.430416,-0.162260,0.100929,-0.354675,-0.099864,-0.000348,-0.194644,-0.063745,-0.411060,0.003118,0.547881,0.214990,0.333235,-0.203101,0.157121
train_American_Goldfinch_0030,0.359578,-1.530397,2.295138,0.571904,-0.251233,0.227145,1.065427,-0.224996,1.347272,0.395189,-0.428110,-0.247234,0.325161,-0.010690,0.159745,-0.453472,1.179687,-0.238480,0.280515,-0.192123,-0.116565,0.216477,-0.276723,-0.048316,-0.868714,-0.046932,-0.324722,-0.308875,-0.137626,-0.106662,-1.079425,0.149085,0.222064,0.053759,0.389624,0.112962,-0.158930,-0.145559,-0.060372,-0.045284,0.283898,0.396250,-0.640648,-0.559438,-0.432369,0.133483,-0.217365,0.209250,0.394378,-0.416193,-0.040874,0.038277,0.045947,0.156795,0.308581,0.441356,-0.323550,0.483903,-0.266919,-0.211843,0.092095,0.253511,-0.137400,-0.173814,0.311694,0.214774,-0.418613,-0.266614,0.120988,0.037735,-0.462297,-0.105925,0.021295,0.003722,0.100548,-0.242591,0.103405,-0.336783,-0.436973,0.380105,-0.447696,0.193613,0.014270,-0.301410,0.206024,-0.232967,-0.086195,0.029886,0.347587,-0.079337,-0.396450,-0.151442,0.236192,0.033182,0.170209,-0.096743,0.044894,-0.301521,0.428427,0.292588
train_American_Goldfinch_0031,-0.079064,-1.224290,0.395422,-0.869357,-0.709207,0.184166,-0.983320,0.103869,0.058693,0.173010,-0.098087,0.293821,0.340679,0.775365,-0.124917,-0.141788,0.471802,0.389955,-0.208273,0.339580,0.375554,0.417947,-0.126803,0.391469,0.192508,0.229698,0.281545,0.270793,0.624714,-0.443615,-0.773589,0.828323,0.890234,0.036368,-0.389219,-0.010349,0.512017,-0.124230,0.264567,0.486941,-0.010035,-0.144526,-0.030639,-0.305811,0.217418,-0.245639,-0.353605,0.086715,-0.018729,-0.284071,-0.332890,-0.074453,-0.159529,-0.027153,0.267555,0.034021,-0.142889,0.441965,0.280823,-0.555936,0.351606,-0.425276,-0.129416,-0.065690,-0.309973,-0.190488,0.180209,-0.394857,0.473507,-0.198313,0.440839,0.353634,0.415703,-0.169775,0.038980,-0.082050,0.031558,0.385788,0.055035,-0.186053,0.288254,-0.231050,0.299298,0.161985,0.228304,-0.165480,-0.491155,-0.028705,-0.057786,-0.096298,0.198368,0.040034,0.185269,0.374855,-0.058067,0.379083,-0.115190,0.308349,0.031684,0.252949
train_American_Goldfinch_0032,0.005719,0.049168,-0.596398,0.989306,-0.066831,0.993102,-0.541206,0.410648,-0.096133,-0.038804,-0.139475,-0.181994,0.193345,0.027746,-1.057253,0.083444,-0.285836,0.365303,0.093997,0.216016,0.111487,0.488640,0.040723,-0.077913,-0.608089,-0.061808,-0.193665,0.216524,-0.475360,0.207775,-0.124885,-0.017219,0.227339,-0.157365,0.129069,0.316781,0.102760,-0.449895,0.032290,0.334485,-0.445522,-0.081081,0.060197,-0.034375,0.499239,0.270458,0.065513,-0.297031,-0.038300,0.260113,0.195767,0.342879,0.277156,0.381114,0.561173,-0.116003,0.134846,-0.244965,0.124495,-0.123440,-0.374924,-0.234539,-0.067064,0.175471,0.087905,-0.136602,0.070141,0.056393,0.155889,0.437194,-0.182131,-0.184967,-0.344062,0.396403,0.036171,0.166784,0.043637,-0.197154,-0.322992,-0.194670,0.470054,-0.088087,-0.077447,0.112178,-0.266850,0.511548,0.008964,0.025930,0.107345,0.255334,0.268609,-0.034552,-0.088977,0.293015,0.175051,-0.065846,-0.095359,0.059690,-0.257520,-0.293205
train_American_Goldfinch_0033,0.877849,0.976210,-0.796044,0.224605,-0.247514,-0.596805,0.420876,0.240877,-0.537879,0.703284,-0.293938,0.087888,-0.265599,0.050796,0.006495,-0.129576,0.459608,-0.722739,-0.592960,0.722789,0.602531,-0.036909,-0.298495,-0.135849,0.005959,0.236921,-0.412195,-0.045269,0.096676,0.085900,-0.161194,-0.243614,-0.337796,-0.191054,-0.056041,-0.306613,-0.202899,-0.448736,-0.368584,-0.405633,0.363915,-0.054995,0.147543,0.157633,-0.703756,-0.060918,0.634316,-0.002467,0.133201,-0.108193,0.176872,-0.002523,-0.517071,-0.138982,-0.458392,-0.534800,0.360822,0.084183,-0.458306,-0.251974,0.075557,0.223997,-0.247932,0.268325,-0.079974,0.224228,-0.038150,-0.097768,-0.208878,0.307185,-0.019405,-0.123279,0.141684,-0.255387,-0.189232,0.266739,0.221509,0.316151,0.281756,0.063242,0.263590,0.084459,-0.351039,-0.218356,-0.435904,0.100895,0.108903,-0.024209,0.017942,-0.334334,0.067113,0.548589,0.089662,-0.179205,0.050915,0.303042,0.138854,-0.223235,0.029741,0.113479
train_American_Goldfinch_0034,1.679870,-0.107646,-0.413598,0.181992,-0.373484,-0.007962,-0.137562,0.078401,0.033288,-0.431893,0.785489,-0.728626,0.273651,0.289778,-0.304876,0.338849,0.250181,-0.258890,0.114432,-0.354011,0.416715,-0.060273,-0.707022,-0.066551,-0.292027,0.274975,-0.066659,-0.029565,-0.087668,0.005192,-0.027333,0.150265,0.013217,0.074943,0.046987,-0.161845,-0.128572,-0.075943,0.046875,0.236702,-0.130586,0.354242,-0.013998,-0.148107,-0.358427,0.076767,0.154306,-0.542551,0.036724,0.113511,-0.127586,-0.154856,0.000038,0.148001,0.096175,0.047224,-0.144676,0.101765,0.260022,-0.120806,-0.272950,0.245610,0.355334,-0.168837,-0.146578,-0.047414,-0.034302,-0.095084,-0.160266,0.102517,0.494839,0.109488,-0.064514,0.163377,-0.030610,-0.146789,-0.126142,0.283991,-0.014523,0.221016,0.002137,-0.126547,-0.154126,-0.233308,-0.003573,-0.153768,-0.283411,0.156699,-0.043514,0.143578,-0.118902,0.099516,0.169492,-0.082740,0.083064,0.007635,-0.232709,0.100006,0.110006,-0.028778
train_American_Goldfinch_0035,1.343584,-0.905944,0.462844,-0.860587,-1.786101,0.471244,-0.193020,-0.600655,-0.532497,0.920254,0.176564,0.151216,0.599695,0.217766,-0.459018,-0.238537,-0.619143,0.147574,-0.327513,-0.212572,-0.328171,0.363762,-0.486200,-0.005801,0.106947,-0.418866,-0.040829,0.673978,0.665303,0.031176,-0.530567,0.207658,-0.021749,-0.125728,-0.201261,-0.222382,-0.189550,-0.567220,-0.021224,-0.353446,-0.610364,0.266961,-0.369441,0.480823,-0.041391,-0.149516,0.457244,-0.741096,-0.018448,-0.139382,0.548222,-0.208948,-0.047265,-0.429915,-0.096040,0.231608,-0.036146,0.347966,-0.282549,0.101965,0.448296,-0.173965,-0.882607,-0.079051,0.309200,-0.345385,-0.087391,-0.332463,-0.109246,-0.154306,-0.424981,-0.123382,-0.155791,-0.176565,-0.207220,-0.067995,0.112242,-0.232444,0.125004,0.311456,0.016929,0.570091,0.098575,0.014355,0.091476,-0.345309,0.600237,-0.161096,-0.251016,0.170700,-0.244294,0.235329,-0.016036,0.190652,-0.203338,0.047090,-0.336920,-0.414215,-0.260906,-0.277463
train_American_Goldfinch_0036,-1.546986,-0.189573,-0.952354,0.161575,0.180177,-0.428518,0.416843,0.231710,0.176650,0.336454,-0.068783,0.091115,-0.240235,-0.416871,-0.472616,-0.210388,-0.348256,0.090621,0.109269,0.094334,0.144123,0.044742,0.151468,-0.054645,0.310697,0.234596,-0.323459,-0.068917,-0.111908,0.017975,0.180919,-0.039480,-0.131453,0.305836,0.036149,0.222587,0.119477,0.157201,-0.021023,0.233050,-0.264917,0.009830,-0.138690,-0.234907,-0.258778,-0.061790,0.063377,-0.034327,0.051503,-0.092284,0.336955,-0.244105,-0.108856,0.110834,-0.335043,0.139857,0.204699,-0.016838,-0.098252,0.309481,0.207776,0.153522,-0.164634,0.028093,-0.423150,0.153974,-0.281913,0.115020,-0.037760,-0.115975,0.035673,-0.038705,0.111575,0.291178,-0.041178,0.355999,-0.303483,0.000413,-0.090762,-0.083740,0.110210,0.305774,0.149062,0.022060,0.202625,-0.219771,-0.082658,-0.160268,0.132349,0.078743,0.013569,0.022228,-0.033142,0.264366,0.009792,0.040054,0.028914,0.242385,0.274082,0.014342
train_American_Goldfinch_0037,-0.917279,0.863099,2.564655,2.476211,-0.600339,-0.332982,0.056330,0.415414,0.136205,-0.535101,0.277246,0.225472,-0.952606,0.497705,-0.974736,-0.284082,-0.226333,0.335535,-0.414792,0.319583,0.029106,-0.372353,-0.076211,0.645115,-0.574192,0.130090,-0.223624,-0.047038,-0.314068,-0.000044,-0.097194,-0.390056,-0.041305,-0.038821,0.341075,0.301763,0.134249,-0.061622,0.058090,-0.170348,0.338796,0.018105,-0.322945,0.000994,0.588510,-0.332239,0.046624,0.489473,-0.067359,0.045597,-0.171553,-0.666736,0.146063,-0.017043,-0.277840,-0.519213,-0.325638,-0.073595,0.034071,0.003272,0.182102,-0.364924,0.087097,-0.021258,0.559535,-0.138645,-0.054400,0.123432,-0.171152,-0.137907,0.153235,0.032743,0.545005,-0.090366,0.018408,-0.008885,-0.152570,0.257952,0.306117,0.076046,0.279243,-0.218371,-0.287126,0.269388,0.071941,-0.232893,0.085779,0.148246,-0.185562,-0.094846,-0.112814,0.064584,-0.209817,-0.064181,0.068218,0.044566,-0.121760,0.204069,-0.003847,-0.286783
train_American_Goldfinch_0038,1.514312,0.576829,-0.787395,0.264761,0.188022,-0.183185,0.071207,-0.369343,-0.092668,-0.006157,-0.502144,0.324623,-0.277238,-0.395878,0.080156,-0.567767,0.858845,0.003652,-0.109417,0.231084,-0.300362,-0.084660,0.283068,0.118497,-0.009893,-0.264309,0.214345,0.501705,0.100915,0.016318,0.062816,-0.322765,0.291040,0.060225,-0.761010,-0.291127,0.328640,0.097087,0.266954,0.112188,0.190321,-0.079619,-0.244109,-0.022627,-0.086143,-0.283704,0.002944,0.017660,-0.137414,-0.331891,-0.369478,0.172159,-0.104372,-0.191424,-0.255343,0.164686,0.049375,-0.071099,0.110497,0.007353,0.223345,-0.050544,0.240129,-0.193792,0.000447,0.307132,0.245576,-0.127150,0.001962,-0.079484,-0.092626,-0.037794,-0.212009,0.259538,-0.118996,-0.034361,-0.053362,0.002877,-0.198033,-0.056076,0.127936,-0.205971,-0.141928,0.093555,-0.303521,0.056130,0.269513,0.102064,-0.041616,0.283685,-0.383129,-0.135887,-0.043848,0.304268,0.075148,-0.199645,0.088275,-0.133955,-0.096581,-0.162593
train_American_Goldfinch_0039,-0.723470,-0.864838,-1.013978,0.412494,-0.119575,-0.237109,0.198315,-0.040931,0.092705,-0.007566,-0.248415,-0.161298,-0.149220,0.261995,0.178626,-0.112267,-0.270072,0.005872,0.268446,-0.131092,0.030525,-0.073074,0.283551,0.098040,0.066941,0.017832,0.131019,-0.010607,0.129908,-0.283919,-0.134279,-0.069704,-0.077607,0.033009,0.219388,0.073444,0.031910,0.120371,-0.598811,0.242741,0.102164,0.012826,-0.182560,-0.078008,0.036804,-0.096874,-0.171999,0.016088,-0.033803,0.074951,-0.182672,0.168720,0.158712,-0.030075,-0.141622,0.115938,0.067887,0.024503,0.186142,0.106723,0.015001,0.116709,0.067917,-0.001212,0.075310,0.234347,0.139203,-0.046161,0.137110,0.272923,-0.129003,-0.100278,-0.006630,0.165854,-0.000728,-0.031860,0.006039,0.166490,-0.029739,-0.135065,0.363859,-0.067901,-0.079808,-0.068276,-0.072975,-0.077774,0.140189,-0.061730,0.048004,-0.148138,-0.016905,-0.085232,0.019034,0.143283,0.023095,-0.115772,-0.100988,-0.010914,-0.030308,-0.037577
train_American_Goldfinch_0040,1.245277,-0.527269,0.113757,-0.243625,-0.233768,0.182458,0.188975,0.790901,-0.192727,0.118632,-0.176999,0.457962,-0.036412,0.174379,-0.751638,0.402257,-0.061713,-0.480890,0.132676,0.223356,0.276843,-0.084086,-0.210218,-0.305343,-0.641517,-0.171200,-0.651245,1.116709,-0.212288,-0.086303,0.490532,-0.124382,-0.304466,-0.616467,0.126777,-0.736771,-0.261759,0.267725,-0.199794,-0.603261,0.250977,-0.358827,-0.299072,-0.333975,0.136341,0.338223,0.665499,0.055113,0.613333,-0.377268,-0.013202,0.047735,0.006192,-0.079426,-0.649633,0.292691,-0.752742,0.184501,-0.044157,-0.165074,-0.735783,-0.546095,0.071448,-0.232261,-0.309828,0.016122,0.177517,-0.295533,0.206946,-0.413805,0.158120,-0.152541,-0.244101,0.051395,0.449702,-0.044905,0.024950,-0.338941,0.087743,-0.376065,0.235766,0.322123,0.401803,-0.691384,0.117170,0.423234,-0.320966,0.206456,-0.006994,0.056916,-0.059203,0.238527,0.119402,-0.072199,0.113257,-0.137475,0.115457,-0.123672,-0.068467,-0.193169
train_American_Goldfinch_0041,0.474441,0.821159,2.087532,-2.425210,-0.276153,0.464128,-0.698515,-0.028021,0.593884,0.087181,-0.512132,-0.112670,-0.707411,-0.054889,0.055036,-0.243879,-0.211490,-0.431287,0.307937,0.391429,0.336721,-0.683876,-0.238088,0.793717,0.301157,-0.031355,-0.831950,-0.387241,-0.182775,0.066170,-0.107210,-0.201535,0.293169,0.079274,0.506749,-0.210124,0.083644,-0.651744,-0.306570,0.104426,0.261149,-0.285779,-0.250095,0.005630,0.139760,0.078389,0.706876,-0.054932,0.858829,0.502674,-0.112181,-0.295998,-0.286971,-0.290137,0.338688,-0.086855,-0.021420,0.080663,-0.219263,0.101376,-0.903261,-0.239619,-0.250451,0.018297,0.216026,0.251615,-0.007164,-0.141441,-0.623165,-0.225477,-0.039583,-0.051907,0.223461,-0.074173,0.114030,0.387483,-0.173205,-0.065529,-0.341645,0.007876,-0.153207,-0.127004,-0.044467,0.262593,0.272951,0.141003,0.239865,0.381524,-0.062514,-0.077310,0.183099,-0.029344,-0.533363,0.030609,0.002140,-0.053582,0.028688,-0.147365,0.356733,-0.014497
train_Blue_Jay_0000,1.395121,-0.531370,-0.738742,0.347812,0.135886,0.058166,0.096121,-0.629148,-0.427361,0.090350,-0.236717,-0.033999,-0.080185,-0.039593,-0.210699,-0.272237,0.432005,-0.266947,0.049854,-0.077033,0.279452,-0.040126,-0.078263,-0.332398,-0.045852,0.239222,-0.361480,-0.042231,-0.111930,0.110351,0.134036,0.007291,-0.033805,0.243930,0.227257,-0.028352,-0.099284,0.096292,-0.055162,0.049167,-0.282716,-0.185995,0.087804,-0.122579,0.148773,-0.082527,0.010867,-0.221670,0.012823,0.105890,-0.324344,0.038930,-0.140117,-0.053123,-0.017752,-0.021491,-0.284529,-0.318417,0.170001,-0.326470,-0.054108,0.180066,0.143638,0.266897,0.099295,-0.030249,0.010519,0.204301,-0.175627,-0.050236,-0.153396,-0.091096,-0.043219,0.279541,0.024416,0.050605,-0.163928,0.145435,-0.040610,-0.093847,0.000895,0.003202,-0.125130,-0.065249,-0.264349,0.208350,0.253564,-0.239876,-0.105130,-0.020570,0.132416,-0.033896,-0.077372,-0.016476,0.146931,0.024395,-0.068960,-0.088981,0.141372,-0.092849
train_Blue_Jay_0001,1.000524,0.426847,-0.919759,0.430494,0.537470,-0.190808,-0.605834,0.349142,0.071541,-0.010131,-0.407006,-0.365633,-0.220496,-0.342522,0.269623,-0.192316,-0.227792,0.101672,-0.029288,0.047912,-0.308638,0.176187,0.088194,-0.177732,-0.075943,0.166433,-0.005395,-0.057341,0.334859,-0.094970,0.052655,-0.288759,-0.119716,-0.230800,-0.126991,0.127938,0.029784,-0.228708,0.240209,0.136143,0.506068,-0.046840,-0.018840,0.079809,0.097639,0.170242,-0.116730,0.158405,-0.168533,-0.198497,0.023166,0.299604,0.143798,0.003419,-0.182839,0.029145,0.118143,0.015541,0.174112,0.123983,-0.037623,-0.344458,-0.105593,-0.136462,-0.117927,0.179176,0.277551,0.213523,-0.036037,-0.022083,0.338391,-0.216303,-0.173614,0.018323,0.104676,0.387509,0.096792,-0.218603,0.185170,0.093903,-0.127527,-0.038545,-0.378576,0.050093,0.059085,-0.094200,0.176019,0.168987,0.118103,-0.082322,-0.045235,-0.045370,-0.198625,-0.052744,0.162366,-0.017902,-0.071269,-0.208791,0.034129,-0.019542
