image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
train_American_Goldfinch_0026,0.004395,0.023438,0.049011,0.060547,0.069763,0.076294,0.067505,0.067871,0.060242,0.050903,0.040894,0.036377,0.030334,0.026672,0.021301,0.018738,0.017334,0.013916,0.011353,0.012756,0.010315,0.009033,0.010620,0.009583,0.009216,0.010376,0.009155,0.011902,0.010803,0.010925,0.014587,0.123840,0.000671,0.005005,0.009155,0.008789,0.004883,0.005188,0.007935,0.010193,0.015564,0.024231,0.031128,0.045410,0.065247,0.079590,0.095093,0.082642,0.063904,0.052979,0.044312,0.038879,0.031128,0.027100,0.020264,0.018799,0.015503,0.016724,0.018311,0.017273,0.018494,0.026611,0.091858,0.007141,0.577454,0.054626,0.025574,0.020569,0.015076,0.013672,0.013489,0.013245,0.012512,0.010864,0.010803,0.011047,0.010620,0.011230,0.009521,0.009338,0.010864,0.010437,0.011292,0.011414,0.012451,0.013794,0.024841,0.079407,0.005798,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000
train_American_Goldfinch_0027,0.004700,0.003418,0.003174,0.002136,0.003235,0.003296,0.003113,0.001892,0.003113,0.002869,0.005188,0.022766,0.063660,0.097351,0.073486,0.084656,0.093323,0.095398,0.095581,0.086914,0.071045,0.063965,0.030640,0.018311,0.017212,0.019043,0.004944,0.003906,0.002502,0.003052,0.005432,0.010681,0.007019,0.005493,0.004395,0.003845,0.003174,0.003723,0.002258,0.002258,0.002319,0.003540,0.003174,0.003479,0.003784,0.004517,0.013245,0.095215,0.097351,0.112671,0.115234,0.126343,0.123596,0.083252,0.065430,0.029480,0.020447,0.014954,0.018738,0.011719,0.002991,0.002991,0.007324,0.006042,0.008667,0.006836,0.005859,0.017761,0.032532,0.026978,0.036865,0.043640,0.042358,0.031006,0.037903,0.042603,0.041077,0.047180,0.051758,0.059692,0.059631,0.051636,0.052063,0.051514,0.040710,0.042664,0.041443,0.025391,0.019653,0.016724,0.011414,0.012146,0.010193,0.010681,0.016113,0.005310
train_American_Goldfinch_0028,0.077332,0.014709,0.011902,0.008301,0.008118,0.007996,0.007446,0.007568,0.008118,0.007629,0.008484,0.005737,0.007324,0.006409,0.005615,0.006470,0.005920,0.006958,0.006470,0.006775,0.008484,0.010803,0.014221,0.014099,0.020447,0.018555,0.018921,0.023560,0.169495,0.346008,0.094482,0.035645,0.082458,0.016541,0.011963,0.009766,0.009277,0.009033,0.007507,0.007385,0.007935,0.009766,0.008545,0.005981,0.005859,0.006287,0.005859,0.005432,0.004333,0.006653,0.007080,0.006714,0.008362,0.010132,0.011963,0.013977,0.017639,0.015808,0.016479,0.018555,0.022522,0.284790,0.247742,0.097656,0.092590,0.025330,0.015381,0.012878,0.011780,0.011108,0.008667,0.006409,0.004333,0.006531,0.005188,0.004272,0.005005,0.004639,0.005127,0.004089,0.003967,0.005005,0.005554,0.004700,0.005859,0.008362,0.009583,0.011780,0.012024,0.016724,0.015198,0.015259,0.017761,0.021301,0.260315,0.363281
train_American_Goldfinch_0029,0.000305,0.000366,0.001770,0.002991,0.013977,0.023438,0.035034,0.025513,0.028870,0.034973,0.047058,0.091064,0.160950,0.158630,0.117065,0.086914,0.052185,0.015930,0.008972,0.004578,0.005737,0.005554,0.004395,0.005066,0.005249,0.006104,0.006348,0.008972,0.008911,0.010132,0.007996,0.014954,0.000183,0.001343,0.002075,0.003235,0.005615,0.006958,0.005371,0.005676,0.006653,0.014343,0.025452,0.035767,0.033630,0.037903,0.044678,0.091675,0.159912,0.213257,0.137634,0.082214,0.020508,0.006836,0.006531,0.005798,0.005676,0.007080,0.006836,0.005615,0.005310,0.005371,0.005859,0.005005,0.021912,0.369934,0.399292,0.092102,0.024292,0.010254,0.006226,0.006287,0.006653,0.005188,0.005493,0.003845,0.004517,0.003845,0.002686,0.002991,0.003235,0.004211,0.002869,0.002869,0.002380,0.003052,0.002563,0.002136,0.002747,0.001648,0.002380,0.001587,0.001282,0.000916,0.000488,0.000122
train_American_Goldfinch_0030,0.000427,0.001648,0.005798,0.006775,0.007019,0.006104,0.007812,0.007507,0.012146,0.006287,0.008057,0.010559,0.012939,0.007019,0.005737,0.014832,0.021240,0.028442,0.041077,0.079346,0.161377,0.127380,0.163635,0.112244,0.054749,0.029480,0.016968,0.008606,0.006714,0.007263,0.007629,0.013184,0.000549,0.003357,0.008423,0.005371,0.004517,0.004944,0.004456,0.007874,0.012390,0.006531,0.008179,0.010376,0.014587,0.008972,0.008850,0.015991,0.024780,0.032776,0.046997,0.092407,0.178345,0.127319,0.141235,0.108398,0.059387,0.019226,0.013916,0.011963,0.005676,0.005127,0.003845,0.003235,0.049927,0.010193,0.012329,0.010559,0.009155,0.008484,0.012451,0.015808,0.010437,0.012512,0.017578,0.016541,0.016357,0.016174,0.028137,0.056641,0.100525,0.083557,0.097778,0.062805,0.065552,0.088501,0.087158,0.036438,0.017944,0.018860,0.012634,0.010498,0.006714,0.005310,0.002075,0.000366
train_American_Goldfinch_0031,0.003052,0.002686,0.015503,0.125916,0.157715,0.131104,0.129211,0.087097,0.063538,0.043213,0.036255,0.022705,0.020264,0.013794,0.009155,0.008423,0.006592,0.005554,0.006897,0.006531,0.008728,0.009155,0.006348,0.005920,0.006470,0.008484,0.011475,0.009094,0.011658,0.015503,0.010498,0.001465,0.003784,0.003479,0.002991,0.008606,0.047241,0.165955,0.129272,0.116821,0.135376,0.071289,0.049683,0.029236,0.027405,0.030823,0.027344,0.021729,0.012756,0.008240,0.008484,0.008179,0.009277,0.006409,0.006042,0.006714,0.010132,0.011108,0.012878,0.016907,0.009766,0.002014,0.000061,0.000000,0.030945,0.046509,0.275818,0.263550,0.147766,0.108459,0.049072,0.026489,0.020386,0.012085,0.007568,0.004028,0.002075,0.002136,0.001160,0.000854,0.000488,0.000427,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_American_Goldfinch_0032,0.001709,0.018188,0.047241,0.031494,0.031799,0.043152,0.055908,0.056091,0.052307,0.046692,0.044373,0.049133,0.047363,0.047791,0.049988,0.048889,0.048950,0.043335,0.034973,0.030884,0.029846,0.030029,0.027100,0.024841,0.018555,0.011780,0.008545,0.004211,0.002625,0.002197,0.001526,0.008484,0.001526,0.017822,0.045349,0.025146,0.021484,0.022949,0.031799,0.033691,0.043274,0.050354,0.058044,0.062622,0.069336,0.066040,0.062256,0.053589,0.046997,0.043701,0.037903,0.040283,0.036377,0.027405,0.018677,0.017334,0.013000,0.012390,0.010376,0.007446,0.008667,0.007507,0.003662,0.002991,0.075256,0.113159,0.102783,0.092102,0.081665,0.070984,0.066772,0.062805,0.060364,0.055481,0.048645,0.042480,0.037292,0.026489,0.023071,0.016785,0.009888,0.007263,0.003174,0.001099,0.000488,0.000671,0.000366,0.000183,0.000488,0.000061,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000
train_American_Goldfinch_0033,0.000610,0.005615,0.033997,0.041870,0.080994,0.078430,0.081299,0.069763,0.061707,0.044434,0.031616,0.026794,0.030823,0.031982,0.030823,0.034241,0.032288,0.028198,0.028198,0.027283,0.040405,0.103455,0.007507,0.005127,0.003967,0.004150,0.004700,0.003235,0.004639,0.004944,0.006897,0.010010,0.000610,0.001587,0.008057,0.024353,0.041321,0.045044,0.084656,0.091919,0.087219,0.068420,0.058411,0.057434,0.047852,0.034973,0.028198,0.029907,0.027405,0.026245,0.019409,0.020447,0.019775,0.021545,0.117310,0.005310,0.004639,0.003784,0.004578,0.005554,0.005615,0.006653,0.001709,0.000061,0.082397,0.110840,0.117249,0.082275,0.078247,0.060974,0.043396,0.033936,0.031799,0.025452,0.022644,0.020752,0.018799,0.016479,0.014709,0.016296,0.015991,0.014771,0.017151,0.012756,0.013855,0.012817,0.015137,0.059265,0.061646,0.000305,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000
train_American_Goldfinch_0034,0.002808,0.001343,0.001709,0.002563,0.002869,0.004822,0.007141,0.010437,0.010193,0.016602,0.024658,0.032959,0.057495,0.066528,0.072388,0.075806,0.082092,0.092224,0.087952,0.074768,0.069397,0.074646,0.046997,0.026306,0.017273,0.013367,0.008240,0.004761,0.004700,0.002991,0.002380,0.001587,0.002930,0.001465,0.001404,0.002319,0.003540,0.004517,0.006042,0.005676,0.008057,0.009155,0.013245,0.015442,0.018250,0.023132,0.027161,0.032227,0.040649,0.039795,0.054077,0.058777,0.063538,0.072937,0.108398,0.098511,0.076965,0.067627,0.064636,0.040710,0.023804,0.009094,0.003784,0.002136,0.026733,0.025146,0.025391,0.034729,0.045288,0.057434,0.073303,0.087952,0.078125,0.079102,0.079895,0.077576,0.063782,0.048584,0.039185,0.031799,0.025696,0.021423,0.016174,0.013672,0.010071,0.009033,0.009216,0.005310,0.003235,0.003174,0.002563,0.002319,0.001343,0.001221,0.000366,0.001160
train_American_Goldfinch_0035,0.050171,0.030090,0.048950,0.067810,0.067688,0.058655,0.059998,0.043152,0.043823,0.037109,0.041443,0.048096,0.050049,0.044983,0.043274,0.046692,0.033752,0.029114,0.026306,0.020386,0.013367,0.011230,0.010193,0.006409,0.006775,0.005615,0.006165,0.005493,0.006775,0.004944,0.009521,0.021973,0.018738,0.022095,0.018127,0.016052,0.019226,0.020935,0.036865,0.052856,0.040894,0.045593,0.065430,0.060181,0.059753,0.044067,0.048401,0.057373,0.050720,0.053101,0.050537,0.034607,0.031433,0.031494,0.029358,0.023743,0.015320,0.007202,0.006836,0.004822,0.005188,0.007385,0.010254,0.011414,0.120972,0.060730,0.058960,0.047729,0.050354,0.044434,0.038879,0.036072,0.045654,0.051941,0.059021,0.060669,0.042908,0.038757,0.040100,0.044556,0.036560,0.028625,0.025818,0.014282,0.015930,0.013489,0.007812,0.005371,0.002380,0.001648,0.001099,0.001465,0.001099,0.000793,0.000916,0.000977
train_American_Goldfinch_0036,0.000305,0.001526,0.005554,0.008362,0.014221,0.014160,0.018799,0.023132,0.028687,0.029541,0.035889,0.036987,0.042419,0.046570,0.046021,0.047974,0.050598,0.056396,0.059387,0.059631,0.057617,0.056885,0.052612,0.050476,0.042664,0.031006,0.028625,0.020813,0.015320,0.007751,0.005676,0.004395,0.002136,0.005371,0.012085,0.018311,0.019165,0.015869,0.018799,0.024048,0.032532,0.038269,0.039673,0.048523,0.051086,0.048706,0.050537,0.053833,0.060669,0.068420,0.067810,0.065796,0.062622,0.052795,0.051819,0.035339,0.024170,0.014893,0.006775,0.002747,0.002747,0.002808,0.001221,0.000427,0.011292,0.069397,0.148132,0.140564,0.105225,0.086243,0.077637,0.061096,0.049316,0.040588,0.036194,0.029663,0.028015,0.023560,0.018494,0.015503,0.011841,0.011536,0.009094,0.007263,0.005615,0.004639,0.003418,0.002625,0.000793,0.000793,0.000793,0.000244,0.000305,0.000061,0.000061,0.000000
train_American_Goldfinch_0037,0.096558,0.003845,0.006714,0.024353,0.009827,0.009644,0.007751,0.007751,0.007080,0.006287,0.007446,0.006226,0.027283,0.082336,0.230591,0.218506,0.109436,0.066223,0.020935,0.012634,0.006775,0.005554,0.006348,0.004456,0.005005,0.002869,0.001892,0.001770,0.001526,0.000793,0.001038,0.000549,0.099609,0.006226,0.010254,0.025635,0.008789,0.008057,0.007568,0.006531,0.005249,0.007263,0.005615,0.007690,0.006042,0.013245,0.017395,0.025696,0.062744,0.146484,0.150818,0.265015,0.068909,0.019714,0.007874,0.004822,0.004395,0.001526,0.001953,0.001892,0.000854,0.000916,0.000610,0.000610,0.095825,0.019714,0.003906,0.027283,0.060059,0.162537,0.143921,0.157043,0.109131,0.069092,0.060669,0.034851,0.013672,0.008179,0.006531,0.005310,0.004517,0.003113,0.002991,0.002747,0.001587,0.001282,0.001648,0.001038,0.000977,0.000671,0.000305,0.000671,0.000122,0.000244,0.000122,0.000244
train_American_Goldfinch_0038,0.015320,0.008362,0.006348,0.006714,0.010803,0.018127,0.026794,0.030334,0.040039,0.040222,0.046204,0.056396,0.077026,0.084595,0.087952,0.089417,0.079346,0.069702,0.055176,0.037354,0.023315,0.015015,0.013855,0.010010,0.008118,0.013000,0.019592,0.003174,0.002319,0.002258,0.002625,0.000488,0.001892,0.001465,0.002625,0.002869,0.007751,0.016663,0.021790,0.032776,0.029419,0.040527,0.046082,0.055115,0.077515,0.096802,0.098816,0.092285,0.077454,0.062683,0.048096,0.041321,0.031494,0.022034,0.017700,0.012817,0.008728,0.009277,0.012146,0.014038,0.012756,0.004089,0.000793,0.000183,0.029297,0.039917,0.038086,0.036316,0.037537,0.041931,0.050049,0.056274,0.057190,0.054993,0.052185,0.060547,0.056763,0.050720,0.046753,0.047363,0.038452,0.031372,0.027527,0.023315,0.019775,0.016418,0.016541,0.010437,0.009277,0.006836,0.007324,0.009338,0.009949,0.012878,0.003784,0.000854
train_American_Goldfinch_0039,0.005615,0.005737,0.002747,0.002747,0.001709,0.001892,0.002686,0.003296,0.006104,0.011475,0.012817,0.018188,0.024353,0.027405,0.032288,0.036194,0.041321,0.047546,0.051575,0.057434,0.054749,0.056885,0.059204,0.060974,0.065430,0.060486,0.057190,0.051086,0.044434,0.038635,0.033936,0.023865,0.002686,0.006531,0.003601,0.002075,0.002808,0.002319,0.004517,0.008911,0.014526,0.022034,0.030090,0.035828,0.044434,0.049255,0.055664,0.059021,0.062378,0.068726,0.062378,0.063354,0.066101,0.067078,0.054504,0.048279,0.038269,0.035217,0.032654,0.022949,0.016235,0.009338,0.005371,0.002869,0.027832,0.012024,0.012878,0.014832,0.015564,0.023865,0.031067,0.040344,0.042847,0.052551,0.054810,0.059509,0.064270,0.056274,0.055847,0.052673,0.049866,0.047607,0.042847,0.042908,0.036987,0.034607,0.030334,0.025452,0.023254,0.016357,0.012756,0.007751,0.005554,0.003113,0.002136,0.001282
train_American_Goldfinch_0040,0.007141,0.062683,0.129761,0.121643,0.098999,0.077942,0.054932,0.048523,0.045898,0.039734,0.031982,0.021362,0.028625,0.043457,0.043213,0.034485,0.021362,0.015259,0.014038,0.013123,0.004822,0.003113,0.002502,0.002319,0.002991,0.003113,0.002441,0.001770,0.001831,0.001709,0.002869,0.016357,0.001465,0.016785,0.106628,0.119080,0.097778,0.065186,0.056702,0.052429,0.046631,0.041565,0.045166,0.041687,0.037415,0.039062,0.057739,0.046021,0.032410,0.021179,0.013794,0.010986,0.007629,0.007935,0.004211,0.003052,0.002625,0.002136,0.001953,0.002319,0.002502,0.004822,0.008362,0.002747,0.037598,0.166382,0.154602,0.130676,0.079834,0.051392,0.040344,0.035522,0.028198,0.019165,0.017517,0.016174,0.016296,0.029053,0.052856,0.044373,0.030640,0.018494,0.007874,0.006775,0.002991,0.003052,0.002747,0.002136,0.001770,0.001709,0.000854,0.000671,0.000305,0.000000,0.000000,0.000000
train_American_Goldfinch_0041,0.000366,0.001160,0.001587,0.002197,0.001465,0.001526,0.001648,0.002136,0.003662,0.004639,0.005493,0.007996,0.005859,0.008240,0.009155,0.008240,0.009949,0.008362,0.008179,0.007385,0.006409,0.006714,0.006165,0.007202,0.005676,0.004700,0.005188,0.006531,0.006531,0.007080,0.059875,0.778687,0.000671,0.001160,0.002319,0.001587,0.001770,0.001099,0.002014,0.002197,0.003418,0.004517,0.006287,0.005127,0.006470,0.007141,0.007996,0.008606,0.011841,0.010742,0.008850,0.008301,0.008484,0.009094,0.008484,0.006104,0.005920,0.007263,0.005127,0.004517,0.004456,0.005798,0.460205,0.372437,0.001831,0.006775,0.022644,0.026001,0.018555,0.013123,0.009705,0.010132,0.006226,0.005432,0.003418,0.002869,0.003052,0.002502,0.002136,0.001831,0.002747,0.002014,0.002014,0.002136,0.001831,0.002380,0.002014,0.001465,0.001709,0.002563,0.002686,0.002380,0.002197,0.002930,0.004456,0.828247
train_Blue_Jay_0000,0.004822,0.007935,0.008423,0.005432,0.010620,0.010315,0.009338,0.008972,0.012939,0.015381,0.020691,0.031738,0.043640,0.058105,0.063354,0.063232,0.061279,0.059021,0.061584,0.062256,0.059387,0.060974,0.050232,0.048340,0.042542,0.034790,0.032776,0.020996,0.014160,0.006897,0.004700,0.005127,0.002625,0.002502,0.003540,0.004517,0.006104,0.007751,0.011719,0.013855,0.014893,0.013428,0.014709,0.013306,0.014038,0.015747,0.018616,0.020508,0.025391,0.040466,0.059998,0.076599,0.077881,0.076111,0.072144,0.069702,0.064514,0.058472,0.055237,0.050659,0.038025,0.024841,0.016907,0.015198,0.172791,0.083679,0.068848,0.056519,0.043884,0.040894,0.037720,0.032288,0.028748,0.026733,0.026245,0.028687,0.027893,0.029358,0.027161,0.024780,0.028198,0.030151,0.026428,0.023865,0.023743,0.023193,0.021790,0.018311,0.014771,0.009583,0.008057,0.004944,0.003540,0.002075,0.001953,0.003174
train_Blue_Jay_0001,0.104919,0.081238,0.074951,0.069458,0.065063,0.058350,0.053345,0.047974,0.041870,0.040955,0.039856,0.039795,0.032654,0.030090,0.029053,0.026978,0.023743,0.021729,0.019653,0.017395,0.015747,0.013672,0.009644,0.008240,0.007629,0.006287,0.005737,0.007507,0.004395,0.001709,0.000244,0.000122,0.079651,0.062256,0.066467,0.063782,0.055969,0.047974,0.045227,0.040710,0.041870,0.038757,0.035400,0.033936,0.035889,0.037781,0.043030,0.039185,0.031921,0.033691,0.031738,0.023560,0.019470,0.015869,0.013550,0.012634,0.011047,0.011536,0.007751,0.010803,0.006226,0.001831,0.000427,0.000061,0.148315,0.104065,0.091919,0.070435,0.056885,0.046936,0.046570,0.041504,0.043091,0.040100,0.035278,0.029724,0.026855,0.025085,0.022095,0.020386,0.018982,0.018188,0.014282,0.012451,0.010620,0.009094,0.007996,0.008850,0.007812,0.007263,0.008057,0.020813,0.004700,0.001465,0.000183,0.000000
train_Blue_Jay_0002,0.004944,0.002808,0.003296,0.004089,0.004639,0.016174,0.070129,0.048584,0.050476,0.037415,0.036621,0.040100,0.058044,0.066345,0.044861,0.058533,0.050232,0.047546,0.063904,0.051392,0.044373,0.049683,0.032227,0.038879,0.020142,0.025146,0.005737,0.002380,0.002136,0.003052,0.007629,0.008484,0.001892,0.002502,0.002075,0.002686,0.003113,0.004211,0.012573,0.067017,0.056213,0.050659,0.043762,0.031677,0.041138,0.051025,0.061218,0.047913,0.062744,0.046143,0.045715,0.049316,0.043823,0.047729,0.038147,0.047668,0.029968,0.036865,0.028076,0.017395,0.004395,0.002075,0.002563,0.017700,0.022156,0.025879,0.019897,0.013245,0.008423,0.050232,0.031372,0.035156,0.033508,0.026917,0.038940,0.039001,0.048462,0.052795,0.049927,0.053955,0.044434,0.032227,0.046692,0.046509,0.038818,0.037476,0.031677,0.038940,0.031128,0.034058,0.027405,0.014404,0.004211,0.002136,0.002258,0.017761
train_Blue_Jay_0003,0.005188,0.024780,0.050781,0.069336,0.093750,0.109253,0.105774,0.086914,0.078186,0.062073,0.050903,0.043701,0.037659,0.031311,0.027466,0.021729,0.016479,0.014465,0.013855,0.010864,0.010681,0.008728,0.006592,0.005859,0.004211,0.003906,0.002930,0.000977,0.000793,0.000244,0.000244,0.000366,0.002380,0.005371,0.017029,0.040771,0.052002,0.061829,0.078796,0.092102,0.097595,0.095154,0.083923,0.072144,0.057007,0.043762,0.037781,0.031372,0.024109,0.019836,0.016541,0.015076,0.013489,0.010437,0.008240,0.006104,0.005737,0.004700,0.002502,0.001892,0.000916,0.000427,0.000549,0.000427,0.014526,0.044434,0.067383,0.129700,0.162476,0.130493,0.090637,0.068542,0.051514,0.039062,0.030579,0.025330,0.019287,0.018250,0.016724,0.014954,0.014709,0.012207,0.010559,0.008972,0.005859,0.004517,0.003601,0.002991,0.003174,0.002747,0.002563,0.001404,0.000977,0.000549,0.000488,0.000793
train_Blue_Jay_0004,0.001953,0.002075,0.003113,0.003601,0.003174,0.005737,0.024048,0.079468,0.139832,0.186035,0.170837,0.158020,0.071045,0.039001,0.030640,0.021973,0.014893,0.009521,0.007324,0.006348,0.005310,0.004272,0.004761,0.002991,0.002197,0.001038,0.000610,0.000122,0.000061,0.000000,0.000000,0.000000,0.000244,0.000916,0.001648,0.002625,0.003174,0.004822,0.011536,0.035583,0.056946,0.099548,0.145386,0.183472,0.148865,0.091797,0.066101,0.043945,0.030640,0.021362,0.016785,0.011108,0.007751,0.005920,0.004944,0.002258,0.001465,0.000488,0.000427,0.000122,0.000122,0.000000,0.000000,0.000000,0.212891,0.081970,0.110291,0.138367,0.180359,0.109741,0.031982,0.021851,0.015747,0.012451,0.013245,0.010925,0.009216,0.006287,0.005066,0.005493,0.006042,0.005615,0.004456,0.003723,0.003662,0.003540,0.002197,0.002380,0.001282,0.000549,0.000427,0.000244,0.000000,0.000000,0.000000,0.000000
train_Blue_Jay_0005,0.032532,0.009277,0.012634,0.030029,0.026550,0.034485,0.045288,0.071106,0.086365,0.106445,0.096985,0.107544,0.077698,0.065674,0.048401,0.028503,0.023010,0.016418,0.011414,0.006104,0.006592,0.005249,0.004456,0.003906,0.004333,0.004150,0.007568,0.009583,0.013489,0.002869,0.000610,0.000732,0.032166,0.021118,0.012634,0.017700,0.034790,0.039124,0.055664,0.075256,0.102539,0.099060,0.102600,0.093567,0.066956,0.054749,0.043640,0.031433,0.020874,0.014221,0.007751,0.005859,0.005493,0.005249,0.005005,0.004578,0.004089,0.004211,0.004211,0.004395,0.004700,0.008179,0.017578,0.000610,0.031799,0.019653,0.014160,0.021851,0.038574,0.043274,0.067383,0.092529,0.104126,0.103271,0.087891,0.065552,0.051086,0.042786,0.038818,0.028320,0.022339,0.013794,0.011780,0.010254,0.008118,0.007812,0.007202,0.004517,0.004700,0.005371,0.004272,0.004944,0.005615,0.005310,0.026245,0.006653
train_Blue_Jay_0006,0.001343,0.005554,0.008789,0.005981,0.005981,0.004578,0.007080,0.008484,0.008423,0.010010,0.013855,0.016846,0.020325,0.028320,0.040161,0.056580,0.073730,0.084778,0.085693,0.091797,0.087036,0.083191,0.074524,0.056091,0.039856,0.028809,0.019714,0.011169,0.008240,0.006348,0.005432,0.001282,0.000977,0.001831,0.004150,0.005066,0.006836,0.006775,0.009521,0.013000,0.016541,0.021912,0.029968,0.047424,0.065857,0.081116,0.092102,0.095337,0.097900,0.089417,0.074768,0.058411,0.047424,0.034302,0.027649,0.019775,0.016174,0.010559,0.006958,0.006836,0.006165,0.002991,0.001343,0.000916,0.001221,0.002014,0.005737,0.012024,0.017090,0.023376,0.036499,0.051758,0.075317,0.084778,0.086853,0.089233,0.082825,0.071655,0.068359,0.055176,0.040344,0.031250,0.024719,0.022827,0.016479,0.013855,0.010925,0.009033,0.009216,0.008667,0.008179,0.006836,0.006104,0.005737,0.007935,0.013977
train_Blue_Jay_0007,0.020996,0.019775,0.038208,0.054382,0.050293,0.040710,0.036377,0.030518,0.037292,0.042053,0.031677,0.033752,0.036194,0.038391,0.034485,0.033081,0.035095,0.033325,0.037537,0.044128,0.039185,0.032959,0.025574,0.020142,0.019470,0.016479,0.017151,0.015198,0.018066,0.018127,0.019226,0.030151,0.005676,0.016479,0.022278,0.028320,0.029114,0.031250,0.036743,0.046204,0.046936,0.045105,0.044983,0.051697,0.045837,0.040466,0.039185,0.040344,0.037842,0.034241,0.031921,0.033447,0.030579,0.037903,0.041077,0.036621,0.030823,0.022766,0.017395,0.019897,0.016296,0.012329,0.009705,0.016541,0.055908,0.069336,0.079163,0.080505,0.069763,0.066895,0.052185,0.046814,0.046326,0.036133,0.032959,0.030212,0.031982,0.036560,0.027161,0.022827,0.018127,0.016785,0.017212,0.013000,0.012817,0.014343,0.017639,0.019836,0.019470,0.019531,0.018677,0.012939,0.004578,0.001831,0.002319,0.006165
